Id,Date,Species,Block,Street,Trap,TrapType,AddressNumberAndStreet,Latitude,Longitude,NumMosquitos,WnvPresent
4491,2008-07-28,CULEX PIPIENS/RESTUANS,50,S UNION AVE,T082,GRAVID,50XX S UNION AVE,41.802359309,-87.643075919,2,0
4492,2008-07-28,CULEX PIPIENS/RESTUANS,79,S CHICAGO,T083,GRAVID,79XX S CHICAGO,,,7,0
4493,2008-07-28,CULEX RESTUANS,79,S CHICAGO,T083,GRAVID,79XX S CHICAGO,,,1,0
4494,2008-07-28,CULEX PIPIENS/RESTUANS,104,S VINCENNES AVE,T089,GRAVID,104XX S VINCENNES AVE,41.704338415,-87.657084272,8,0
4495,2008-07-28,CULEX RESTUANS,104,S VINCENNES AVE,T089,GRAVID,104XX S VINCENNES AVE,41.704338415,-87.657084272,2,0
4496,2008-07-28,CULEX PIPIENS/RESTUANS,119,S ASHLAND AVE,T090,GRAVID,119XX S ASHLAND AVE,41.676887316,-87.661221926,10,0
4497,2008-07-28,CULEX RESTUANS,119,S ASHLAND AVE,T090,GRAVID,119XX S ASHLAND AVE,41.676887316,-87.661221926,1,0
4498,2008-07-28,CULEX PIPIENS,17,W ,T094,GRAVID,17XX W 95TH ST,41.7212875,-87.665235702,2,0
4499,2008-07-28,CULEX PIPIENS/RESTUANS,17,W ,T094,GRAVID,17XX W 95TH ST,41.7212875,-87.665235702,7,0
4500,2008-07-28,CULEX RESTUANS,17,W ,T094,GRAVID,17XX W 95TH ST,41.7212875,-87.665235702,3,0
4501,2008-07-28,CULEX PIPIENS/RESTUANS,3,W ,T095,GRAVID,3XX W 104TH ST,41.705327644,-87.632955365,2,0
4502,2008-07-28,CULEX PIPIENS/RESTUANS,4,W ,T135,GRAVID,4XX W 127TH,,,14,0
4503,2008-07-28,CULEX RESTUANS,4,W ,T135,GRAVID,4XX W 127TH,,,4,0
4504,2008-07-28,CULEX PIPIENS,3,W ,T043,GRAVID,3XX W 18TH ST,41.857837294,-87.635861986,2,0
4505,2008-07-28,CULEX PIPIENS,35,W ,T158,GRAVID,35XX W 116TH ST,41.682180403,-87.710091651,1,0
4506,2008-07-28,CULEX PIPIENS/RESTUANS,35,W ,T158,GRAVID,35XX W 116TH ST,41.682180403,-87.710091651,50,0
4507,2008-07-28,CULEX PIPIENS/RESTUANS,35,W ,T158,GRAVID,35XX W 116TH ST,41.682180403,-87.710091651,20,0
4508,2008-07-28,CULEX RESTUANS,35,W ,T158,GRAVID,35XX W 116TH ST,41.682180403,-87.710091651,9,0
4509,2008-07-28,CULEX PIPIENS,15,W WEBSTER AVE,T045,GRAVID,15XX W WEBSTER AVE,41.921704574,-87.666963235,1,0
4510,2008-07-28,CULEX PIPIENS/RESTUANS,15,W WEBSTER AVE,T045,GRAVID,15XX W WEBSTER AVE,41.921704574,-87.666963235,1,0
4511,2008-07-28,CULEX PIPIENS,89,S CARPENTER ST,T159,GRAVID,89XX S CARPENTER ST,41.731446858,-87.649722253,1,0
4512,2008-07-28,CULEX PIPIENS/RESTUANS,89,S CARPENTER ST,T159,GRAVID,89XX S CARPENTER ST,41.731446858,-87.649722253,14,0
4513,2008-07-28,CULEX PIPIENS/RESTUANS,25,W GRAND AVE,T046,GRAVID,25XX W GRAND AVE,41.892219983,-87.691697729,1,0
4514,2008-07-28,CULEX RESTUANS,25,W GRAND AVE,T046,GRAVID,25XX W GRAND AVE,41.892219983,-87.691697729,1,0
4515,2008-07-28,CULEX RESTUANS,89,S CARPENTER ST,T159,GRAVID,89XX S CARPENTER ST,41.731446858,-87.649722253,2,0
4516,2008-07-28,CULEX PIPIENS/RESTUANS,111,S ARTESIAN AVE,T160,GRAVID,111XX S ARTESIAN AVE,41.690922985,-87.682259674,11,0
4517,2008-07-28,CULEX RESTUANS,111,S ARTESIAN AVE,T160,GRAVID,111XX S ARTESIAN AVE,41.690922985,-87.682259674,1,0
4518,2008-07-28,CULEX PIPIENS,11,S CALIFORNIA AVE,T047,GRAVID,11XX S CALIFORNIA AVE,41.867599254,-87.695785443,1,0
4519,2008-07-28,CULEX PIPIENS/RESTUANS,11,S CALIFORNIA AVE,T047,GRAVID,11XX S CALIFORNIA AVE,41.867599254,-87.695785443,1,0
4520,2008-07-28,CULEX RESTUANS,11,S CALIFORNIA AVE,T047,GRAVID,11XX S CALIFORNIA AVE,41.867599254,-87.695785443,1,0
4521,2008-07-28,CULEX PIPIENS/RESTUANS,109,S COTTAGE GROVE AVE,T102,GRAVID,109XX S COTTAGE GROVE AVE,41.69549407,-87.609081766,3,0
4522,2008-07-28,CULEX RESTUANS,109,S COTTAGE GROVE AVE,T102,GRAVID,109XX S COTTAGE GROVE AVE,41.69549407,-87.609081766,1,0
4523,2008-07-28,CULEX PIPIENS/RESTUANS,11,W ROOSEVELT RD,T048,GRAVID,11XX W ROOSEVELT RD,41.866915182,-87.654918844,1,0
4524,2008-07-29,CULEX PIPIENS,127,S DOTY AVE,T115,GRAVID,127XX S DOTY AVE,41.662386728,-87.590179728,3,0
4525,2008-07-28,CULEX PIPIENS,11,W CHICAGO AVE,T049,GRAVID,11XX W CHICAGO AVE,41.896131093,-87.656762124,1,0
4526,2008-07-29,CULEX PIPIENS/RESTUANS,127,S DOTY AVE,T115,GRAVID,127XX S DOTY AVE,41.662386728,-87.590179728,50,0
4527,2008-07-28,CULEX PIPIENS/RESTUANS,11,W CHICAGO AVE,T049,GRAVID,11XX W CHICAGO AVE,41.896131093,-87.656762124,5,0
4528,2008-07-28,CULEX RESTUANS,11,W CHICAGO AVE,T049,GRAVID,11XX W CHICAGO AVE,41.896131093,-87.656762124,4,0
4529,2008-07-29,CULEX PIPIENS/RESTUANS,127,S DOTY AVE,T115,GRAVID,127XX S DOTY AVE,41.662386728,-87.590179728,2,0
4530,2008-07-29,CULEX RESTUANS,127,S DOTY AVE,T115,GRAVID,127XX S DOTY AVE,41.662386728,-87.590179728,14,0
4531,2008-07-28,CULEX PIPIENS/RESTUANS,22,N CANNON DR,T054B,GRAVID,22XX N CANNON DR,41.9220638,-87.63223306,6,0
4532,2008-07-28,CULEX PIPIENS/RESTUANS,24,E ,T128,GRAVID,24XX E 105TH ST,41.704687214,-87.564235562,14,0
4533,2008-07-28,CULEX RESTUANS,24,E ,T128,GRAVID,24XX E 105TH ST,41.704687214,-87.564235562,5,0
4534,2008-07-29,CULEX PIPIENS,101,S STONY ISLAND AVE,T138,GRAVID,101XX S STONY ISLAND AVE,41.710542402,-87.584558933,3,0
4535,2008-07-29,CULEX PIPIENS/RESTUANS,101,S STONY ISLAND AVE,T138,GRAVID,101XX S STONY ISLAND AVE,41.710542402,-87.584558933,18,0
4536,2008-07-29,CULEX RESTUANS,101,S STONY ISLAND AVE,T138,GRAVID,101XX S STONY ISLAND AVE,41.710542402,-87.584558933,12,0
4537,2008-07-28,CULEX PIPIENS,131,S TORRENCE AVE,T200,GRAVID,131XX S TORRENCE AVE,41.656676999,-87.559440719,10,0
4538,2008-07-28,CULEX PIPIENS/RESTUANS,131,S TORRENCE AVE,T200,GRAVID,131XX S TORRENCE AVE,41.656676999,-87.559440719,50,1
4539,2008-07-28,CULEX RESTUANS,131,S TORRENCE AVE,T200,GRAVID,131XX S TORRENCE AVE,41.656676999,-87.559440719,9,0
4540,2008-07-29,CULEX PIPIENS,131,S BRANDON AVE,T209,GRAVID,131XX S BRANDON AVE,41.657068876,-87.546048865,1,0
4541,2008-07-29,CULEX PIPIENS/RESTUANS,131,S BRANDON AVE,T209,GRAVID,131XX S BRANDON AVE,41.657068876,-87.546048865,12,0
4542,2008-07-29,CULEX RESTUANS,131,S BRANDON AVE,T209,GRAVID,131XX S BRANDON AVE,41.657068876,-87.546048865,8,0
4543,2008-07-28,CULEX PIPIENS,37,E ,T212,GRAVID,37XX E 118TH ST,41.681034931,-87.533436467,2,0
4544,2008-07-29,CULEX PIPIENS/RESTUANS,37,E ,T212,GRAVID,37XX E 118TH ST,41.681034931,-87.533436467,9,0
4545,2008-07-29,CULEX RESTUANS,37,E ,T212,GRAVID,37XX E 118TH ST,41.681034931,-87.533436467,3,0
4546,2008-07-29,CULEX TERRITANS,131,S TORRENCE AVE,T200,GRAVID,131XX S TORRENCE AVE,41.656676999,-87.559440719,1,0
4547,2008-07-29,CULEX PIPIENS/RESTUANS,131,S TORRENCE AVE,T200,GRAVID,131XX S TORRENCE AVE,41.656676999,-87.559440719,16,0
4548,2008-07-29,CULEX PIPIENS,24,E ,T128,GRAVID,24XX E 105TH ST,41.704687214,-87.564235562,7,1
4549,2008-07-29,CULEX SALINARIUS,37,E ,T212,GRAVID,37XX E 118TH ST,41.681034931,-87.533436467,1,0
4550,2008-07-29,CULEX TERRITANS,37,E ,T212,GRAVID,37XX E 118TH ST,41.681034931,-87.533436467,1,0
4551,2008-07-29,CULEX PIPIENS/RESTUANS,35,W ,T062,GRAVID,35XX W 51ST ST,41.800597087,-87.711730345,4,0
4552,2008-07-29,CULEX RESTUANS,35,W ,T062,GRAVID,35XX W 51ST ST,41.800597087,-87.711730345,2,0
4553,2008-07-29,CULEX PIPIENS/RESTUANS,67,S KEDZIE AVE,T066,GRAVID,67XX S KEDZIE AVE,41.771198588,-87.703106608,7,0
4554,2008-07-29,CULEX RESTUANS,67,S KEDZIE AVE,T066,GRAVID,67XX S KEDZIE AVE,41.771198588,-87.703106608,4,0
4555,2008-07-29,CULEX PIPIENS/RESTUANS,100,W OHARE AIRPORT,T900,GRAVID,100XX W OHARE AIRPORT,,,19,0
4556,2008-07-29,CULEX RESTUANS,100,W OHARE AIRPORT,T900,GRAVID,100XX W OHARE AIRPORT,,,10,0
4557,2008-07-29,CULEX PIPIENS,100,W OHARE AIRPORT,T901,GRAVID,100XX W OHARE AIRPORT,,,1,0
4558,2008-07-29,CULEX PIPIENS/RESTUANS,100,W OHARE AIRPORT,T901,GRAVID,100XX W OHARE AIRPORT,,,20,0
4559,2008-07-29,CULEX RESTUANS,100,W OHARE AIRPORT,T901,GRAVID,100XX W OHARE AIRPORT,,,5,0
4560,2008-07-29,CULEX PIPIENS/RESTUANS,100,W OHARE,T903,GRAVID,100XX W OHARE,,,26,0
4561,2008-07-29,CULEX RESTUANS,100,W OHARE,T903,GRAVID,100XX W OHARE,,,4,0
4562,2008-07-29,CULEX PIPIENS,100,W OHARE AIRPORT,T906,GRAVID,100XX W OHARE AIRPORT,,,7,0
4563,2008-07-29,CULEX PIPIENS/RESTUANS,100,W OHARE AIRPORT,T906,GRAVID,100XX W OHARE AIRPORT,,,50,0
4564,2008-07-29,CULEX PIPIENS/RESTUANS,100,W OHARE AIRPORT,T906,GRAVID,100XX W OHARE AIRPORT,,,6,0
4565,2008-07-29,CULEX RESTUANS,100,W OHARE AIRPORT,T906,GRAVID,100XX W OHARE AIRPORT,,,1,0
4566,2008-07-29,CULEX SALINARIUS,100,W OHARE AIRPORT,T906,GRAVID,100XX W OHARE AIRPORT,,,1,0
4567,2008-07-29,CULEX PIPIENS,100,W OHARE AIRPORT,T907,CDC,100XX W OHARE AIRPORT,,,2,0
4568,2008-07-29,CULEX PIPIENS/RESTUANS,100,W OHARE AIRPORT,T907,CDC,100XX W OHARE AIRPORT,,,4,0
4569,2008-07-29,CULEX PIPIENS,100,W OHARE AIRPORT,T915,GRAVID,100XX W OHARE AIRPORT,,,25,0
4570,2008-07-29,CULEX PIPIENS/RESTUANS,100,W OHARE AIRPORT,T915,GRAVID,100XX W OHARE AIRPORT,,,50,0
4571,2008-07-29,CULEX PIPIENS/RESTUANS,100,W OHARE AIRPORT,T915,GRAVID,100XX W OHARE AIRPORT,,,39,0
4572,2008-07-29,CULEX RESTUANS,100,W OHARE AIRPORT,T915,GRAVID,100XX W OHARE AIRPORT,,,15,0
4573,2008-07-29,CULEX PIPIENS/RESTUANS,100,W OHARE AIRPORT,T908,CDC,100XX W OHARE AIRPORT,,,2,0
4574,2008-08-04,CULEX PIPIENS,41,N OAK PARK AVE,T002,GRAVID,41XX N OAK PARK AVE,41.956298856,-87.797517445,5,0
4575,2008-08-04,CULEX PIPIENS/RESTUANS,41,N OAK PARK AVE,T002,GRAVID,41XX N OAK PARK AVE,41.956298856,-87.797517445,50,0
4576,2008-08-04,CULEX RESTUANS,41,N OAK PARK AVE,T002,GRAVID,41XX N OAK PARK AVE,41.956298856,-87.797517445,24,0
4577,2008-08-04,CULEX PIPIENS,46,N MILWAUKEE AVE,T003,GRAVID,46XX N MILWAUKEE AVE,41.965374859,-87.758411715,1,0
4578,2008-08-04,CULEX PIPIENS/RESTUANS,46,N MILWAUKEE AVE,T003,GRAVID,46XX N MILWAUKEE AVE,41.965374859,-87.758411715,8,0
4579,2008-08-04,CULEX PIPIENS,70,N MOSELLE AVE,T008,GRAVID,70XX N MOSELLE AVE,42.007997503,-87.778234965,4,0
4580,2008-08-04,CULEX RESTUANS,70,N MOSELLE AVE,T008,GRAVID,70XX N MOSELLE AVE,42.007997503,-87.778234965,19,0
4581,2008-08-04,CULEX PIPIENS/RESTUANS,70,N MOSELLE AVE,T008,GRAVID,70XX N MOSELLE AVE,42.007997503,-87.778234965,50,0
4582,2008-08-04,CULEX PIPIENS/RESTUANS,70,N MOSELLE AVE,T008,GRAVID,70XX N MOSELLE AVE,42.007997503,-87.778234965,14,0
4583,2008-08-04,CULEX PIPIENS,91,W HIGGINS RD,T009,GRAVID,91XX W HIGGINS RD,41.988586396,-87.854473351,1,0
4584,2008-08-04,CULEX PIPIENS/RESTUANS,91,W HIGGINS RD,T009,GRAVID,91XX W HIGGINS RD,41.988586396,-87.854473351,12,0
4585,2008-08-04,CULEX RESTUANS,91,W HIGGINS RD,T009,GRAVID,91XX W HIGGINS RD,41.988586396,-87.854473351,8,0
4586,2008-08-04,CULEX PIPIENS/RESTUANS,36,N PITTSBURGH AVE,T011,GRAVID,36XX N PITTSBURGH AVE,41.945961094,-87.832942473,24,0
4587,2008-08-04,CULEX RESTUANS,36,N PITTSBURGH AVE,T011,GRAVID,36XX N PITTSBURGH AVE,41.945961094,-87.832942473,10,0
4588,2008-08-04,CULEX PIPIENS,61,N LEMONT AVE,T012,GRAVID,61XX N LEMONT AVE,41.993564362,-87.745420387,5,0
4589,2008-08-04,CULEX PIPIENS/RESTUANS,61,N LEMONT AVE,T012,GRAVID,61XX N LEMONT AVE,41.993564362,-87.745420387,35,0
4590,2008-08-04,CULEX RESTUANS,61,N LEMONT AVE,T012,GRAVID,61XX N LEMONT AVE,41.993564362,-87.745420387,13,0
4591,2008-08-04,CULEX PIPIENS,72,N OKETO AVE,T016,GRAVID,72XX N OKETO AVE,42.013029275,-87.811349732,2,0
4592,2008-08-04,CULEX PIPIENS/RESTUANS,72,N OKETO AVE,T016,GRAVID,72XX N OKETO AVE,42.013029275,-87.811349732,50,0
4593,2008-08-04,CULEX PIPIENS/RESTUANS,72,N OKETO AVE,T016,GRAVID,72XX N OKETO AVE,42.013029275,-87.811349732,50,0
4594,2008-08-04,CULEX PIPIENS/RESTUANS,72,N OKETO AVE,T016,GRAVID,72XX N OKETO AVE,42.013029275,-87.811349732,1,0
4595,2008-08-04,CULEX RESTUANS,72,N OKETO AVE,T016,GRAVID,72XX N OKETO AVE,42.013029275,-87.811349732,16,0
4596,2008-08-04,CULEX PIPIENS,33,N RUTHERFORD AVE,T144,GRAVID,33XX N RUTHERFORD AVE,41.940781698,-87.794429759,3,0
4597,2008-08-04,CULEX PIPIENS/RESTUANS,33,N RUTHERFORD AVE,T144,GRAVID,33XX N RUTHERFORD AVE,41.940781698,-87.794429759,50,0
4598,2008-08-04,CULEX PIPIENS/RESTUANS,33,N RUTHERFORD AVE,T144,GRAVID,33XX N RUTHERFORD AVE,41.940781698,-87.794429759,29,0
4599,2008-08-04,CULEX RESTUANS,33,N RUTHERFORD AVE,T144,GRAVID,33XX N RUTHERFORD AVE,41.940781698,-87.794429759,42,0
4600,2008-08-04,CULEX PIPIENS/RESTUANS,37,N KEDVALE AVE,T218,GRAVID,37XX N KEDVALE AVE,41.948500064,-87.730553187,26,0
4601,2008-08-04,CULEX RESTUANS,37,N KEDVALE AVE,T218,GRAVID,37XX N KEDVALE AVE,41.948500064,-87.730553187,7,0
4602,2008-08-04,CULEX PIPIENS/RESTUANS,6,W MONTROSE DR,T017,GRAVID,6XX W MONTROSE DR,41.962014638,-87.646847726,4,0
4603,2008-08-04,CULEX RESTUANS,6,W MONTROSE DR,T017,GRAVID,6XX W MONTROSE DR,41.962014638,-87.646847726,1,0
4604,2008-08-04,CULEX PIPIENS/RESTUANS,12,W GREENLEAF AVE,T018,GRAVID,12XX W GREENLEAF AVE,42.010529289,-87.660845069,8,0
4605,2008-08-04,CULEX RESTUANS,12,W GREENLEAF AVE,T018,GRAVID,12XX W GREENLEAF AVE,42.010529289,-87.660845069,4,0
4606,2008-08-04,CULEX PIPIENS/RESTUANS,58,N WESTERN AVE,T028,GRAVID,58XX N WESTERN AVE,41.987244608,-87.68941677,33,1
4607,2008-08-04,CULEX RESTUANS,58,N WESTERN AVE,T028,GRAVID,58XX N WESTERN AVE,41.987244608,-87.68941677,4,0
4608,2008-08-04,CULEX PIPIENS/RESTUANS,28,N FRANCISCO AVE,T147,GRAVID,28XX N FRANCISCO AVE,41.93279021,-87.700237884,13,0
4609,2008-08-04,CULEX RESTUANS,28,N FRANCISCO AVE,T147,GRAVID,28XX N FRANCISCO AVE,41.93279021,-87.700237884,10,0
4610,2008-08-04,CULEX PIPIENS/RESTUANS,75,N OAKLEY AVE,T148,GRAVID,75XX N OAKLEY AVE,42.01780085,-87.687601446,2,0
4611,2008-08-04,CULEX PIPIENS/RESTUANS,45,N CAMPBELL AVE,T220,GRAVID,45XX N CAMPBELL AVE,41.964405454,-87.691370391,7,0
4612,2008-08-04,CULEX RESTUANS,45,N CAMPBELL AVE,T220,GRAVID,45XX N CAMPBELL AVE,41.964405454,-87.691370391,4,0
4613,2008-08-04,CULEX PIPIENS,1,N CENTRAL PARK DR,T030,GRAVID,1XX N CENTRAL PARK DR,41.883771777,-87.716168365,8,0
4614,2008-08-04,CULEX PIPIENS/RESTUANS,1,N CENTRAL PARK DR,T030,GRAVID,1XX N CENTRAL PARK DR,41.883771777,-87.716168365,30,0
4615,2008-08-04,CULEX PIPIENS,5,S CENTRAL AVE,T031,GRAVID,5XX S CENTRAL AVE,41.872872862,-87.764736532,4,0
4616,2008-08-04,CULEX PIPIENS/RESTUANS,5,S CENTRAL AVE,T031,GRAVID,5XX S CENTRAL AVE,41.872872862,-87.764736532,33,0
4617,2008-08-04,CULEX RESTUANS,5,S CENTRAL AVE,T031,GRAVID,5XX S CENTRAL AVE,41.872872862,-87.764736532,2,0
4618,2008-08-04,CULEX PIPIENS,14,N HUMBOLDT DR,T033,GRAVID,14XX N HUMBOLDT DR,41.907284873,-87.701394637,5,0
4619,2008-08-04,CULEX PIPIENS/RESTUANS,14,N HUMBOLDT DR,T033,GRAVID,14XX N HUMBOLDT DR,41.907284873,-87.701394637,8,0
4620,2008-08-04,CULEX PIPIENS,17,N PULASKI RD,T039,GRAVID,17XX N PULASKI RD,41.913567582,-87.726300302,3,0
4621,2008-08-04,CULEX PIPIENS/RESTUANS,17,N PULASKI RD,T039,GRAVID,17XX N PULASKI RD,41.913567582,-87.726300302,6,0
4622,2008-08-04,CULEX RESTUANS,17,N PULASKI RD,T039,GRAVID,17XX N PULASKI RD,41.913567582,-87.726300302,1,0
4623,2008-08-04,CULEX PIPIENS,70,W ARMITAGE AVE,T151,GRAVID,70XX W ARMITAGE AVE,41.916134719,-87.801092809,4,0
4624,2008-08-04,CULEX PIPIENS/RESTUANS,70,W ARMITAGE AVE,T151,GRAVID,70XX W ARMITAGE AVE,41.916134719,-87.801092809,50,0
4625,2008-08-04,CULEX PIPIENS/RESTUANS,70,W ARMITAGE AVE,T151,GRAVID,70XX W ARMITAGE AVE,41.916134719,-87.801092809,5,0
4626,2008-08-04,CULEX PIPIENS/RESTUANS,15,N LONG AVE,T153,GRAVID,15XX N LONG AVE,41.909339959,-87.761078282,7,0
4627,2008-08-04,CULEX RESTUANS,15,N LONG AVE,T153,GRAVID,15XX N LONG AVE,41.909339959,-87.761078282,4,0
4628,2008-08-04,CULEX PIPIENS/RESTUANS,3,W ,T043,GRAVID,3XX W 18TH ST,41.857837294,-87.635861986,9,0
4629,2008-08-04,CULEX PIPIENS/RESTUANS,15,W WEBSTER AVE,T045,GRAVID,15XX W WEBSTER AVE,41.921704574,-87.666963235,1,0
4630,2008-08-04,CULEX RESTUANS,15,W WEBSTER AVE,T045,GRAVID,15XX W WEBSTER AVE,41.921704574,-87.666963235,1,0
4631,2008-08-04,CULEX PIPIENS,25,W GRAND AVE,T046,GRAVID,25XX W GRAND AVE,41.892219983,-87.691697729,1,0
4632,2008-08-04,CULEX PIPIENS/RESTUANS,25,W GRAND AVE,T046,GRAVID,25XX W GRAND AVE,41.892219983,-87.691697729,14,0
4633,2008-08-04,CULEX RESTUANS,25,W GRAND AVE,T046,GRAVID,25XX W GRAND AVE,41.892219983,-87.691697729,1,0
4634,2008-08-04,CULEX PIPIENS/RESTUANS,11,S CALIFORNIA AVE,T047,GRAVID,11XX S CALIFORNIA AVE,41.867599254,-87.695785443,2,0
4635,2008-08-04,CULEX RESTUANS,11,S CALIFORNIA AVE,T047,GRAVID,11XX S CALIFORNIA AVE,41.867599254,-87.695785443,1,0
4636,2008-08-04,CULEX PIPIENS/RESTUANS,11,W ROOSEVELT RD,T048,GRAVID,11XX W ROOSEVELT RD,41.866915182,-87.654918844,7,0
4637,2008-08-04,CULEX RESTUANS,11,W ROOSEVELT RD,T048,GRAVID,11XX W ROOSEVELT RD,41.866915182,-87.654918844,2,0
4638,2008-08-04,CULEX PIPIENS/RESTUANS,11,W CHICAGO AVE,T049,GRAVID,11XX W CHICAGO AVE,41.896131093,-87.656762124,6,0
4639,2008-08-04,CULEX PIPIENS/RESTUANS,22,N CANNON DR,T054B,GRAVID,22XX N CANNON DR,41.9220638,-87.63223306,11,0
4640,2008-08-04,CULEX RESTUANS,22,N CANNON DR,T054B,GRAVID,22XX N CANNON DR,41.9220638,-87.63223306,3,0
4641,2008-08-04,CULEX TERRITANS,22,N CANNON DR,T054B,GRAVID,22XX N CANNON DR,41.9220638,-87.63223306,1,0
4642,2008-08-04,CULEX PIPIENS,22,W ,T061,GRAVID,22XX W 51ST ST,41.801047857,-87.680424734,1,0
4643,2008-08-04,CULEX PIPIENS/RESTUANS,22,W ,T061,GRAVID,22XX W 51ST ST,41.801047857,-87.680424734,32,0
4644,2008-08-04,CULEX RESTUANS,22,W ,T061,GRAVID,22XX W 51ST ST,41.801047857,-87.680424734,2,0
4645,2008-08-04,CULEX PIPIENS/RESTUANS,35,W ,T062,GRAVID,35XX W 51ST ST,41.800597087,-87.711730345,3,0
4646,2008-08-04,CULEX RESTUANS,35,W ,T062,GRAVID,35XX W 51ST ST,41.800597087,-87.711730345,4,0
4647,2008-08-04,CULEX PIPIENS/RESTUANS,37,S PULASKI RD,T063,GRAVID,37XX S PULASKI RD,41.825398256,-87.723962137,5,0
4648,2008-08-04,CULEX RESTUANS,37,S PULASKI RD,T063,GRAVID,37XX S PULASKI RD,41.825398256,-87.723962137,2,0
4649,2008-08-04,CULEX PIPIENS/RESTUANS,52,W ,T065,GRAVID,52XX W 63RD ST,41.778305156,-87.754366286,15,0
4650,2008-08-04,CULEX RESTUANS,52,W ,T065,GRAVID,52XX W 63RD ST,41.778305156,-87.754366286,3,0
4651,2008-08-04,CULEX PIPIENS/RESTUANS,67,S KEDZIE AVE,T066,GRAVID,67XX S KEDZIE AVE,41.771198588,-87.703106608,2,0
4652,2008-08-04,CULEX RESTUANS,67,S KEDZIE AVE,T066,GRAVID,67XX S KEDZIE AVE,41.771198588,-87.703106608,1,0
4653,2008-08-04,CULEX PIPIENS/RESTUANS,22,W ,T069,GRAVID,22XX W 69TH ST,41.768485667,-87.679463428,16,0
4654,2008-08-04,CULEX RESTUANS,22,W ,T069,GRAVID,22XX W 69TH ST,41.768485667,-87.679463428,5,0
4655,2008-08-04,CULEX PIPIENS,52,S KOLMAR AVE,T114,GRAVID,52XX S KOLMAR AVE,41.798210726,-87.736924963,1,0
4656,2008-08-04,CULEX PIPIENS/RESTUANS,63,W ,T155,GRAVID,63XX W 64TH ST,41.776005392,-87.779407668,6,0
4657,2008-08-04,CULEX PIPIENS/RESTUANS,81,S ASHLAND,T068,GRAVID,81XX S ASHLAND,,,2,0
4658,2008-08-04,CULEX PIPIENS/RESTUANS,10,E ,T073,GRAVID,10XX E 67TH ST,41.773085401,-87.600167559,6,0
4659,2008-08-04,CULEX PIPIENS/RESTUANS,39,S ASHLAND AVE,T074,GRAVID,39XX S ASHLAND AVE,41.820858508,-87.665108095,20,0
4660,2008-08-04,CULEX RESTUANS,39,S ASHLAND AVE,T074,GRAVID,39XX S ASHLAND AVE,41.820858508,-87.665108095,1,0
4661,2008-08-04,CULEX PIPIENS,71,S SOUTH SHORE DR,T079,GRAVID,71XX S SOUTH SHORE DR,41.765752525,-87.562465208,1,0
4662,2008-08-04,CULEX PIPIENS/RESTUANS,71,S SOUTH SHORE DR,T079,GRAVID,71XX S SOUTH SHORE DR,41.765752525,-87.562465208,11,0
4663,2008-08-04,CULEX RESTUANS,71,S SOUTH SHORE DR,T079,GRAVID,71XX S SOUTH SHORE DR,41.765752525,-87.562465208,3,0
4664,2008-08-04,CULEX PIPIENS/RESTUANS,77,S EBERHART AVE,T080,GRAVID,77XX S EBERHART AVE,41.754148414,-87.612721023,5,0
4665,2008-08-04,CULEX RESTUANS,77,S EBERHART AVE,T080,GRAVID,77XX S EBERHART AVE,41.754148414,-87.612721023,1,0
4666,2008-08-04,CULEX PIPIENS/RESTUANS,40,S DEARBORN ST,T081,GRAVID,40XX S DEARBORN ST,41.820051649,-87.627347571,3,0
4667,2008-08-05,CULEX PIPIENS/RESTUANS,50,S UNION AVE,T082,GRAVID,50XX S UNION AVE,41.802359309,-87.643075919,6,0
4668,2008-08-05,CULEX PIPIENS/RESTUANS,79,S CHICAGO,T083,GRAVID,79XX S CHICAGO,,,2,0
4669,2008-08-05,CULEX PIPIENS/RESTUANS,104,S VINCENNES AVE,T089,GRAVID,104XX S VINCENNES AVE,41.704338415,-87.657084272,6,0
4670,2008-08-05,CULEX PIPIENS/RESTUANS,119,S ASHLAND AVE,T090,GRAVID,119XX S ASHLAND AVE,41.676887316,-87.661221926,24,0
4671,2008-08-05,CULEX RESTUANS,119,S ASHLAND AVE,T090,GRAVID,119XX S ASHLAND AVE,41.676887316,-87.661221926,3,0
4672,2008-08-05,CULEX PIPIENS/RESTUANS,17,W ,T094,GRAVID,17XX W 95TH ST,41.7212875,-87.665235702,8,0
4673,2008-08-05,CULEX RESTUANS,17,W ,T094,GRAVID,17XX W 95TH ST,41.7212875,-87.665235702,2,0
4674,2008-08-05,CULEX PIPIENS/RESTUANS,4,W ,T135,GRAVID,4XX W 127TH,,,8,0
4675,2008-08-05,CULEX RESTUANS,4,W ,T135,GRAVID,4XX W 127TH,,,1,0
4676,2008-08-05,CULEX PIPIENS/RESTUANS,35,W ,T158,GRAVID,35XX W 116TH ST,41.682180403,-87.710091651,9,0
4677,2008-08-05,CULEX PIPIENS/RESTUANS,35,W ,T158,GRAVID,35XX W 116TH ST,41.682180403,-87.710091651,48,0
4678,2008-08-05,CULEX RESTUANS,35,W ,T158,GRAVID,35XX W 116TH ST,41.682180403,-87.710091651,4,0
4679,2008-08-05,CULEX PIPIENS/RESTUANS,89,S CARPENTER ST,T159,GRAVID,89XX S CARPENTER ST,41.731446858,-87.649722253,18,0
4680,2008-08-05,CULEX PIPIENS/RESTUANS,89,S CARPENTER ST,T159,GRAVID,89XX S CARPENTER ST,41.731446858,-87.649722253,36,0
